PERSON_ID,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FIRST_LAST,ROSTERSTATUS,FROM_YEAR,TO_YEAR,PLAYERCODE,PLAYER_SLUG,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_SLUG,GAMES_PLAYED_FLAG,OTHERLEAGUE_EXPERIENCE_CH
1629617,"Perry, Reggie",Reggie Perry,0,2020,2021,reggie_perry,reggie_perry,0,,,,,,Y,01
1641809,"Peterson, Drew",Drew Peterson,1,2023,2024,drew_peterson,drew_peterson,1610612738,Boston,Celtics,BOS,celtics,celtics,Y,11
1630196,"Petrusev, Filip",Filip Petrusev,0,2023,2023,filip_petrusev,filip_petrusev,0,,,,,,Y,00
1641763,"Phillips, Julian",Julian Phillips,1,2023,2024,julian_phillips,julian_phillips,1610612741,Chicago,Bulls,CHI,bulls,bulls,Y,11
1629618,"Pickett, Jalen",Jalen Pickett,1,2023,2024,jalen_pickett,jalen_pickett,1610612743,Denver,Nuggets,DEN,nuggets,nuggets,Y,11
1630691,"Pickett, Jamorko",Jamorko Pickett,0,2021,2021,jamorko_pickett,jamorko_pickett,0,,,,,,Y,11
1629033,"Pinson, Theo",Theo Pinson,0,2018,2022,theo_pinson,theo_pinson,0,,,,,,Y,11
1630590,"Pippen Jr., Scotty",Scotty Pippen Jr.,1,2022,2024,scotty_pippen_jr,scotty_pippen_jr,1610612763,Memphis,Grizzlies,MEM,grizzlies,grizzlies,Y,11
1631342,"Plowden, Daeqwon",Daeqwon Plowden,0,2024,2024,daeqwon_plowden,daeqwon_plowden,0,,,,,,Y,11
203486,"Plumlee, Mason",Mason Plumlee,1,2013,2024,mason_plumlee,mason_plumlee,1610612746,LA,Clippers,LAC,clippers,clippers,Y,11
1641764,"Podziemski, Brandin",Brandin Podziemski,1,2023,2024,brandon_podziemski,brandin_podziemski,1610612744,Golden State,Warriors,GSW,warriors,warriors,Y,00
1627751,"Poeltl, Jakob",Jakob Poeltl,1,2016,2024,jakob_poeltl,jakob_poeltl,1610612761,Toronto,Raptors,TOR,raptors,raptors,Y,01
1629738,"Poirier, Vincent",Vincent Poirier,0,2019,2020,vincent_poirier,vincent_poirier,0,,,,,,Y,01
1630197,"Pokusevski, Aleksej",Aleksej Pokusevski,1,2020,2023,aleksej_pokusevski,aleksej_pokusevski,1610612766,Charlotte,Hornets,CHA,hornets,hornets,Y,11
1630582,"Pons, Yves",Yves Pons,0,2021,2021,yves_pons,yves_pons,0,,,,,,Y,01
1629673,"Poole, Jordan",Jordan Poole,1,2019,2024,jordan_poole,jordan_poole,1610612764,Washington,Wizards,WAS,wizards,wizards,Y,01
1629007,"Porter, Jontay",Jontay Porter,0,2019,2023,jontay_porter,jontay_porter,0,,,,,,Y,11
1641854,"Porter Jr., Craig",Craig Porter Jr.,1,2023,2024,craig_porter,craig_porter_jr,1610612739,Cleveland,Cavaliers,CLE,cavaliers,cavaliers,Y,11
1629645,"Porter Jr., Kevin",Kevin Porter Jr.,0,2019,2024,kevin_porter_jr,kevin_porter_jr,0,,,,,,Y,01
1629008,"Porter Jr., Michael",Michael Porter Jr.,1,2018,2024,michael_porter_jr,michael_porter_jr,1610612743,Denver,Nuggets,DEN,nuggets,nuggets,Y,00
203490,"Porter Jr., Otto",Otto Porter Jr.,0,2013,2023,otto_porter_jr,otto_porter_jr,0,,,,,,Y,00
1626171,"Portis, Bobby",Bobby Portis,1,2015,2024,bobby_portis,bobby_portis,1610612749,Milwaukee,Bucks,MIL,bucks,bucks,Y,01
204001,"Porzingis, Kristaps",Kristaps Porzingis,1,2015,2024,kristaps_porzingis,kristaps_porzingis,1610612738,Boston,Celtics,BOS,celtics,celtics,Y,00
1642366,"Post, Quinten",Quinten Post,0,2024,2024,quinten_post,quinten_post,0,,,,,,N,00
1630695,"Potter, Micah",Micah Potter,1,2021,2024,micah_potter,micah_potter,1610612762,Utah,Jazz,UTA,jazz,jazz,Y,11
203939,"Powell, Dwight",Dwight Powell,1,2014,2024,dwight_powell,dwight_powell,1610612742,Dallas,Mavericks,DAL,mavericks,mavericks,Y,01
1629619,"Powell, Myles",Myles Powell,0,2021,2021,myles_powell,myles_powell,0,,,,,,Y,01
1626181,"Powell, Norman",Norman Powell,1,2015,2024,norman_powell,norman_powell,1610612746,LA,Clippers,LAC,clippers,clippers,Y,01
1630554,"Preston, Jason",Jason Preston,1,2021,2024,jason_preston,jason_preston,1610612762,Utah,Jazz,UTA,jazz,jazz,Y,11
1630563,"Primo, Joshua",Joshua Primo,0,2021,2023,joshua_primo,joshua_primo,0,,,,,,Y,11
1627752,"Prince, Taurean",Taurean Prince,1,2016,2024,taurean_prince,taurean_prince,1610612747,Los Angeles,Lakers,LAL,lakers,lakers,Y,01
1630202,"Pritchard, Payton",Payton Pritchard,1,2020,2024,payton_pritchard,payton_pritchard,1610612738,Boston,Celtics,BOS,celtics,celtics,Y,00
1641765,"Prosper, Olivier-Maxence",Olivier-Maxence Prosper,1,2023,2024,olivier-maxence_prosper,olivier-maxence_prosper,1610612742,Dallas,Mavericks,DAL,mavericks,mavericks,Y,11
1642389,"Pullin, Zyon",Zyon Pullin,0,2024,2024,zyon_pullin,zyon_pullin,0,,,,,,N,00
1630243,"Queen, Trevelin",Trevelin Queen,1,2021,2024,trevelin_queen,trevelin_queen,1610612753,Orlando,Magic,ORL,magic,magic,Y,11
1629674,"Queta, Neemias",Neemias Queta,1,2021,2024,neemias_queta,neemias_queta,1610612738,Boston,Celtics,BOS,celtics,celtics,Y,11
1630193,"Quickley, Immanuel",Immanuel Quickley,1,2020,2024,immanuel_quickley,immanuel_quickley,1610612761,Toronto,Raptors,TOR,raptors,raptors,Y,00
1631311,"Quinones, Lester",Lester Quinones,1,2022,2024,lester_quinones,lester_quinones,1610612744,Golden State,Warriors,GSW,warriors,warriors,Y,11
1630186,"Ramsey, Jahmi'us",Jahmi'us Ramsey,0,2020,2023,jahmius_ramsey,jahmius_ramsey,0,,,,,,Y,11
1626184,"Randle, Chasson",Chasson Randle,0,2016,2020,chasson_randle,chasson_randle,0,,,,,,Y,01
203944,"Randle, Julius",Julius Randle,1,2014,2024,julius_randle,julius_randle,1610612752,New York,Knicks,NYK,knicks,knicks,Y,00
1641871,"Reath, Duop",Duop Reath,1,2023,2024,duop_reath,duop_reath,1610612757,Portland,Trail Blazers,POR,blazers,blazers,Y,00
1630559,"Reaves, Austin",Austin Reaves,1,2021,2024,austin_reaves,austin_reaves,1610612747,Los Angeles,Lakers,LAL,lakers,lakers,Y,00
1629629,"Reddish, Cam",Cam Reddish,1,2019,2024,cameron_reddish,cam_reddish,1610612747,Los Angeles,Lakers,LAL,lakers,lakers,Y,00
200755,"Redick, JJ",JJ Redick,0,2006,2020,jj_redick,jj_redick,0,,,,,,Y,00
1628432,"Reed, Davon",Davon Reed,0,2017,2022,davon_reed,davon_reed,0,,,,,,Y,11
1630194,"Reed, Paul",Paul Reed,1,2020,2024,paul_reed,paul_reed,1610612755,Philadelphia,76ers,PHI,sixers,sixers,Y,01
1641810,"Reeves, Antonio",Antonio Reeves,0,2024,2024,antonio_reeves,antonio_reeves,0,,,,,,N,00
1629675,"Reid, Naz",Naz Reid,1,2019,2024,naz_reid,naz_reid,1610612750,Minnesota,Timberwolves,MIN,timberwolves,timberwolves,Y,01
1629244,"Reynolds, Cam",Cam Reynolds,0,2018,2020,cameron_reynolds,cam_reynolds,0,,,,,,Y,01
1631197,"Rhoden, Jared",Jared Rhoden,1,2022,2023,jared_rhoden,jared_rhoden,1610612765,Detroit,Pistons,DET,pistons,pistons,Y,11
1630208,"Richards, Nick",Nick Richards,1,2020,2024,nick_richards,nick_richards,1610612766,Charlotte,Hornets,CHA,hornets,hornets,Y,01
1626196,"Richardson, Josh",Josh Richardson,1,2015,2024,josh_richardson,josh_richardson,1610612748,Miami,Heat,MIA,heat,heat,Y,01
1630203,"Riller, Grant",Grant Riller,0,2020,2020,grant_riller,grant_riller,0,,,,,,Y,01
1642258,"Risacher, Zaccharie",Zaccharie Risacher,0,2024,2024,tmp_zaccharie_risacher,zaccharie_risacher,0,,,,,,N,00
203085,"Rivers, Austin",Austin Rivers,0,2012,2022,austin_rivers,austin_rivers,0,,,,,,Y,00
203460,"Roberson, Andre",Andre Roberson,0,2013,2020,andre_roberson,andre_roberson,0,,,,,,Y,01
1629130,"Robinson, Duncan",Duncan Robinson,1,2018,2024,duncan_robinson,duncan_robinson,1610612748,Miami,Heat,MIA,heat,heat,Y,01
1629010,"Robinson, Jerome",Jerome Robinson,1,2018,2024,jerome_robinson,jerome_robinson,1610612744,Golden State,Warriors,GSW,warriors,warriors,Y,11
1629620,"Robinson, Justin",Justin Robinson,0,2019,2021,justin_robinson,justin_robinson,0,,,,,,Y,01
1629011,"Robinson, Mitchell",Mitchell Robinson,1,2018,2024,mitchell_robinson,mitchell_robinson,1610612752,New York,Knicks,NYK,knicks,knicks,Y,00
1631115,"Robinson, Orlando",Orlando Robinson,1,2022,2024,orlando_robinson,orlando_robinson,1610612748,Miami,Heat,MIA,heat,heat,Y,11
203922,"Robinson III, Glenn",Glenn Robinson III,0,2014,2020,glenn_robinson iii,glenn_robinson_iii,0,,,,,,Y,11
1630526,"Robinson-Earl, Jeremiah",Jeremiah Robinson-Earl,1,2021,2024,jeremiah_robinson-earl,jeremiah_robinson-earl,1610612740,New Orleans,Pelicans,NOP,pelicans,pelicans,Y,01
1629676,"Roby, Isaiah",Isaiah Roby,0,2019,2022,roby_isaiah,isaiah_roby,0,,,,,,Y,11
1631223,"Roddy, David",David Roddy,1,2022,2024,david_roddy,david_roddy,1610612756,Phoenix,Suns,PHX,suns,suns,Y,01
1631157,"Rollins, Ryan",Ryan Rollins,1,2022,2024,ryan_rollins,ryan_rollins,1610612749,Milwaukee,Bucks,MIL,bucks,bucks,Y,11
200765,"Rondo, Rajon",Rajon Rondo,0,2006,2021,rajon_rondo,rajon_rondo,0,,,,,,Y,00
201565,"Rose, Derrick",Derrick Rose,1,2008,2024,derrick_rose,derrick_rose,1610612763,Memphis,Grizzlies,MEM,grizzlies,grizzlies,Y,00
203082,"Ross, Terrence",Terrence Ross,0,2012,2022,terrence_ross,terrence_ross,0,,,,,,Y,00
1642050,"Rowe, Jackson",Jackson Rowe,0,2024,2024,jackson_rowe,jackson_rowe,0,,,,,,N,11
1626179,"Rozier, Terry",Terry Rozier,1,2015,2024,terry_rozier,terry_rozier,1610612748,Miami,Heat,MIA,heat,heat,Y,01
201937,"Rubio, Ricky",Ricky Rubio,0,2011,2022,ricky_rubio,ricky_rubio,0,,,,,,Y,00
1641712,"Rupert, Rayan",Rayan Rupert,1,2023,2024,rayan_rupert,rayan_rupert,1610612757,Portland,Trail Blazers,POR,blazers,blazers,Y,11
1626156,"Russell, D'Angelo",D'Angelo Russell,1,2015,2024,d'angelo_russell,dangelo_russell,1610612747,Los Angeles,Lakers,LAL,lakers,lakers,Y,00
1630346,"Ryan, Matt",Matt Ryan,1,2021,2024,matt_ryan,matt_ryan,1610612740,New Orleans,Pelicans,NOP,pelicans,pelicans,Y,11
1627734,"Sabonis, Domantas",Domantas Sabonis,1,2016,2024,domantas_sabonis,domantas_sabonis,1610612758,Sacramento,Kings,SAC,kings,kings,Y,00
1642275,"Salaun, Tidjane",Tidjane Salaun,0,2024,2024,tidjane_salaun,tidjane_salaun,0,,,,,,N,00
1629677,"Samanic, Luka",Luka Samanic,1,2019,2024,luka_samanic,luka_samanic,1610612762,Utah,Jazz,UTA,jazz,jazz,Y,01
203960,"Sampson, JaKarr",JaKarr Sampson,0,2014,2020,jakarr_sampson,jakarr_sampson,0,,,,,,Y,01
1631257,"Samuels Jr., Jermaine",Jermaine Samuels Jr.,1,2023,2024,jermaine_samuels_jr,jermaine_samuels_jr,1610612745,Houston,Rockets,HOU,rockets,rockets,Y,11
1641766,"Sanogo, Adama",Adama Sanogo,1,2023,2024,adama_sanogo,adama_sanogo,1610612741,Chicago,Bulls,CHI,bulls,bulls,Y,11
1630611,"Santos, Gui",Gui Santos,1,2023,2024,gui_santos,gui_santos,1610612744,Golden State,Warriors,GSW,warriors,warriors,Y,11
203967,"Saric, Dario",Dario Saric,1,2016,2024,dario_saric,dario_saric,1610612744,Golden State,Warriors,GSW,warriors,warriors,Y,00
1642259,"Sarr, Alexandre",Alexandre Sarr,0,2024,2024,alexandre_sarr,alexandre_sarr,0,,,,,,N,00
1630846,"Sarr, Olivier",Olivier Sarr,1,2021,2023,olivier_sarr,olivier_sarr,1610612760,Oklahoma City,Thunder,OKC,thunder,thunder,Y,11
1631204,"Sasser, Marcus",Marcus Sasser,1,2023,2024,marcus_sasser,marcus_sasser,1610612765,Detroit,Pistons,DET,pistons,pistons,Y,00
203107,"Satoransky, Tomas",Tomas Satoransky,0,2016,2021,tomas_satoransky,tomas_satoransky,0,,,,,,Y,00
1630648,"Schakel, Jordan",Jordan Schakel,0,2021,2022,jordan_schakel,jordan_schakel,0,,,,,,Y,11
1631248,"Scheierman, Baylor",Baylor Scheierman,0,2024,2024,baylor_scheierman,baylor_scheierman,0,,,,,,N,00
1629678,"Schofield, Admiral",Admiral Schofield,1,2019,2023,admiral_schofield,admiral_schofield,1610612753,Orlando,Magic,ORL,magic,magic,Y,01
203471,"Schroder, Dennis",Dennis Schroder,1,2013,2024,dennis_schroder,dennis_schroder,1610612751,Brooklyn,Nets,BKN,nets,nets,Y,01
203118,"Scott, Mike",Mike Scott,0,2012,2020,mike_scott,mike_scott,0,,,,,,Y,01
1630286,"Scott, Tre",Tre Scott,0,2021,2021,trevon_scott,tre_scott,0,,,,,,Y,11
1630206,"Scrubb, Jay",Jay Scrubb,0,2020,2022,jay_scrubb,jay_scrubb,0,,,,,,Y,01
1631220,"Seabron, Dereon",Dereon Seabron,1,2022,2024,dereon_seabron,dereon_seabron,1610612740,New Orleans,Pelicans,NOP,pelicans,pelicans,Y,11
1627782,"Selden, Wayne",Wayne Selden,0,2016,2021,wayne_selden,wayne_selden,0,,,,,,Y,01
1630578,"Sengun, Alperen",Alperen Sengun,1,2021,2024,alperen_sengun,alperen_sengun,1610612745,Houston,Rockets,HOU,rockets,rockets,Y,00
1641729,"Sensabaugh, Brice",Brice Sensabaugh,1,2023,2024,brice_sensabaugh,brice_sensabaugh,1610612762,Utah,Jazz,UTA,jazz,jazz,Y,11
1629012,"Sexton, Collin",Collin Sexton,1,2018,2024,collin_sexton,collin_sexton,1610612762,Utah,Jazz,UTA,jazz,jazz,Y,00
1629013,"Shamet, Landry",Landry Shamet,1,2018,2023,landry_shamet,landry_shamet,1610612764,Washington,Wizards,WAS,wizards,wizards,Y,00
1630545,"Shannon Jr., Terrence",Terrence Shannon Jr.,0,2024,2024,terrence_shannon_jr,terrence_shannon_jr,0,,,,,,N,00
1642481,"Sharp, Jamarion",Jamarion Sharp,0,2024,2024,jamarion_sharp,jamarion_sharp,0,,,,,,N,00
1630549,"Sharpe, Day'Ron",Day'Ron Sharpe,1,2021,2024,dayron_sharpe,dayron_sharpe,1610612751,Brooklyn,Nets,BKN,nets,nets,Y,01
1631101,"Sharpe, Shaedon",Shaedon Sharpe,1,2022,2024,shaedon_sharpe,shaedon_sharpe,1610612757,Portland,Trail Blazers,POR,blazers,blazers,Y,00
1642347,"Shead, Jamal",Jamal Shead,0,2024,2024,jamal_shead,jamal_shead,0,,,,,,N,00
1641767,"Sheppard, Ben",Ben Sheppard,1,2023,2024,ben_sheppard,ben_sheppard,1610612754,Indiana,Pacers,IND,pacers,pacers,Y,11
1642263,"Sheppard, Reed",Reed Sheppard,0,2024,2024,reed_sheppard,reed_sheppard,0,,,,,,N,00
202697,"Shumpert, Iman",Iman Shumpert,0,2011,2020,iman_shumpert,iman_shumpert,0,,,,,,Y,00
1627783,"Siakam, Pascal",Pascal Siakam,1,2016,2024,pascal_siakam,pascal_siakam,1610612754,Indiana,Pacers,IND,pacers,pacers,Y,01
1629735,"Silva, Chris",Chris Silva,0,2019,2022,chris_silva,chris_silva,0,,,,,,Y,11
1627732,"Simmons, Ben",Ben Simmons,1,2016,2024,ben_simmons,ben_simmons,1610612751,Brooklyn,Nets,BKN,nets,nets,Y,00
1628424,"Simmons, Kobi",Kobi Simmons,0,2017,2023,kobi_simmons,kobi_simmons,0,,,,,,Y,11
1630250,"Simonovic, Marko",Marko Simonovic,0,2021,2022,marko_simonovic,marko_simonovic,0,,,,,,Y,01
1629014,"Simons, Anfernee",Anfernee Simons,1,2018,2024,anfernee_simons,anfernee_simons,1610612757,Portland,Trail Blazers,POR,blazers,blazers,Y,01
1642354,"Simpson, K.J.",K.J. Simpson,0,2024,2024,kj_simpson,kj_simpson,0,,,,,,N,00
1630285,"Simpson, Zavier",Zavier Simpson,0,2021,2023,zavier_simpson,zavier_simpson,0,,,,,,Y,11
1630579,"Sims, Jericho",Jericho Sims,1,2021,2024,jericho_sims,jericho_sims,1610612752,New York,Knicks,NYK,knicks,knicks,Y,01
1629686,"Sirvydis, Deividas",Deividas Sirvydis,0,2020,2021,deividas_sirvydis,deividas_sirvydis,0,,,,,,Y,01
1631376,"Skapintsev, Dmytro",Dmytro Skapintsev,0,2023,2023,dmytro_skapintsev,dmytro_skapintsev,0,,,,,,Y,11
1641771,"Slawson, Jalen",Jalen Slawson,1,2023,2024,jalen_slawson,jalen_slawson,1610612758,Sacramento,Kings,SAC,kings,kings,Y,11
1629346,"Smailagic, Alen",Alen Smailagic,0,2019,2020,alen_smailagic,alen_smailagic,0,,,,,,Y,01
1630606,"Smart, Javonte",Javonte Smart,0,2021,2023,javonte_smart,javonte_smart,0,,,,,,Y,11
203935,"Smart, Marcus",Marcus Smart,1,2014,2024,marcus_smart,marcus_smart,1610612763,Memphis,Grizzlies,MEM,grizzlies,grizzlies,Y,01
1630696,"Smith, Dru",Dru Smith,0,2022,2024,dru_smith,dru_smith,0,,,,,,Y,01
202397,"Smith, Ish",Ish Smith,0,2010,2023,ish_smith,ish_smith,0,,,,,,Y,01
1630188,"Smith, Jalen",Jalen Smith,1,2020,2024,jalen_smith,jalen_smith,1610612754,Indiana,Pacers,IND,pacers,pacers,Y,01
1631173,"Smith, Terquavion",Terquavion Smith,1,2023,2023,terquavion_smith,terquavion_smith,1610612755,Philadelphia,76ers,PHI,sixers,sixers,Y,11
1641890,"Smith, Tyler",Tyler Smith,0,2024,2024,tmp_tyler_smith,tyler_smith,0,,,,,,N,11
1628372,"Smith Jr., Dennis",Dennis Smith Jr.,1,2017,2024,dennis_smith_jr,dennis_smith_jr,1610612751,Brooklyn,Nets,BKN,nets,nets,Y,00
1631095,"Smith Jr., Jabari",Jabari Smith Jr.,1,2022,2024,jabari_smith,jabari_smith_jr,1610612745,Houston,Rockets,HOU,rockets,rockets,Y,00
1641733,"Smith Jr., Nick",Nick Smith Jr.,1,2023,2024,nick_smith_jr,nick_smith_jr,1610612766,Charlotte,Hornets,CHA,hornets,hornets,Y,11
1630270,"Sneed, Xavier",Xavier Sneed,0,2021,2022,xavier_sneed,xavier_sneed,0,,,,,,Y,01
203503,"Snell, Tony",Tony Snell,0,2013,2021,tony_snell,tony_snell,0,,,,,,Y,11
1631110,"Sochan, Jeremy",Jeremy Sochan,1,2022,2024,jeremy_sochan,jeremy_sochan,1610612759,San Antonio,Spurs,SAS,spurs,spurs,Y,00
1629034,"Spalding, Ray",Ray Spalding,0,2018,2020,ray_spalding,ray_spalding,0,,,,,,Y,11
1642285,"Spencer, Cam",Cam Spencer,0,2024,2024,cam_spencer,cam_spencer,0,,,,,,N,00
1630311,"Spencer, Pat",Pat Spencer,1,2023,2024,pat_spencer,pat_spencer,1610612744,Golden State,Warriors,GSW,warriors,warriors,Y,11
1630531,"Springer, Jaden",Jaden Springer,1,2021,2024,jaden_springer,jaden_springer,1610612738,Boston,Celtics,BOS,celtics,celtics,Y,11
1630199,"Stanley, Cassius",Cassius Stanley,0,2020,2021,cassius_stanley,cassius_stanley,0,,,,,,Y,01
203917,"Stauskas, Nik",Nik Stauskas,0,2014,2021,nik_stauskas,nik_stauskas,0,,,,,,Y,01
202362,"Stephenson, Lance",Lance Stephenson,0,2010,2021,lance_stephenson,lance_stephenson,0,,,,,,Y,11
1641815,"Stevens, Isaiah",Isaiah Stevens,0,2024,2024,isaiah_stevens,isaiah_stevens,0,,,,,,N,00
1630205,"Stevens, Lamar",Lamar Stevens,1,2020,2024,lamar_stevens,lamar_stevens,1610612763,Memphis,Grizzlies,MEM,grizzlies,grizzlies,Y,00
1630569,"Steward, DJ",DJ Steward,0,2024,2024,dj_steward,dj_steward,0,,,,,,Y,11
1630597,"Stewart, DJ",DJ Stewart,0,2021,2021,dj_stewart_jr,dj_stewart,0,,,,,,Y,01
1630191,"Stewart, Isaiah",Isaiah Stewart,1,2020,2024,isaiah_stewart,isaiah_stewart,1610612765,Detroit,Pistons,DET,pistons,pistons,Y,00
1631124,"Strawther, Julian",Julian Strawther,1,2023,2024,julian_strawther,julian_strawther,1610612743,Denver,Nuggets,DEN,nuggets,nuggets,Y,11
1629622,"Strus, Max",Max Strus,1,2019,2024,max_strus,max_strus,1610612739,Cleveland,Cavaliers,CLE,cavaliers,cavaliers,Y,01
1630591,"Suggs, Jalen",Jalen Suggs,1,2021,2024,jalen_suggs,jalen_suggs,1610612753,Orlando,Magic,ORL,magic,magic,Y,00
1628410,"Sumner, Edmond",Edmond Sumner,0,2017,2022,edmond_sumner,edmond_sumner,0,,,,,,Y,01
1631306,"Swider, Cole",Cole Swider,1,2022,2024,cole_swider,cole_swider,1610612748,Miami,Heat,MIA,heat,heat,Y,11
1628591,"Sword, Craig",Craig Sword,0,2021,2021,craig_sword,craig_sword,0,,,,,,Y,11
1626208,"Sykes, Keifer",Keifer Sykes,0,2021,2021,keifer_sykes,keifer_sykes,0,,,,,,Y,11
1630256,"Tate, Jae'Sean",Jae'Sean Tate,1,2020,2024,jaesean_tate,jaesean_tate,1610612745,Houston,Rockets,HOU,rockets,rockets,Y,00
1628369,"Tatum, Jayson",Jayson Tatum,1,2017,2024,jayson_tatum,jayson_tatum,1610612738,Boston,Celtics,BOS,celtics,celtics,Y,00
1630678,"Taylor, Terry",Terry Taylor,0,2021,2023,terry_taylor,terry_taylor,0,,,,,,Y,01
201952,"Teague, Jeff",Jeff Teague,0,2009,2020,jeff_teague,jeff_teague,0,,,,,,Y,00
202066,"Temple, Garrett",Garrett Temple,1,2009,2024,garrett_temple,garrett_temple,1610612761,Toronto,Raptors,TOR,raptors,raptors,Y,01
1631207,"Terry, Dalen",Dalen Terry,1,2022,2024,dalen_terry,dalen_terry,1610612741,Chicago,Bulls,CHI,bulls,bulls,Y,01
1629150,"Terry, Emanuel",Emanuel Terry,0,2018,2021,emanuel_terry,emanuel_terry,0,,,,,,Y,01
1630179,"Terry, Tyrell",Tyrell Terry,0,2020,2021,tyrell_terry,tyrell_terry,0,,,,,,Y,01
1630257,"Teske, Jon",Jon Teske,0,2021,2021,jon_teske,jon_teske,0,,,,,,Y,01
1628464,"Theis, Daniel",Daniel Theis,1,2017,2024,daniel_theis,daniel_theis,1610612746,LA,Clippers,LAC,clippers,clippers,Y,00
1630271,"Thomas, Brodric",Brodric Thomas,0,2020,2021,brodric_thomas,brodric_thomas,0,,,,,,Y,11
1630560,"Thomas, Cam",Cam Thomas,1,2021,2024,cam_thomas,cam_thomas,1610612751,Brooklyn,Nets,BKN,nets,nets,Y,00
202738,"Thomas, Isaiah",Isaiah Thomas,1,2011,2024,isaiah_thomas,isaiah_thomas,1610612756,Phoenix,Suns,PHX,suns,suns,Y,11
1629017,"Thomas, Khyri",Khyri Thomas,0,2018,2020,khyri_thomas,khyri_thomas,0,,,,,,Y,01
1629744,"Thomas, Matt",Matt Thomas,0,2019,2021,matt_thomas,matt_thomas,0,,,,,,Y,01
1641708,"Thompson, Amen",Amen Thompson,1,2023,2024,amen_thompson,amen_thompson,1610612745,Houston,Rockets,HOU,rockets,rockets,Y,00
1641709,"Thompson, Ausar",Ausar Thompson,1,2023,2024,ausar_thompson,ausar_thompson,1610612765,Detroit,Pistons,DET,pistons,pistons,Y,00
202691,"Thompson, Klay",Klay Thompson,1,2011,2024,klay_thompson,klay_thompson,1610612744,Golden State,Warriors,GSW,warriors,warriors,Y,00
202684,"Thompson, Tristan",Tristan Thompson,1,2011,2024,tristan_thompson,tristan_thompson,1610612739,Cleveland,Cavaliers,CLE,cavaliers,cavaliers,Y,00
1630550,"Thor, JT",JT Thor,1,2021,2023,jt_thor,jt_thor,1610612766,Charlotte,Hornets,CHA,hornets,hornets,Y,01
1628414,"Thornwell, Sindarius",Sindarius Thornwell,0,2017,2020,sindarius_thornwell,sindarius_thornwell,0,,,,,,Y,01
1629680,"Thybulle, Matisse",Matisse Thybulle,1,2019,2024,matisse_thybulle,matisse_thybulle,1610612757,Portland,Trail Blazers,POR,blazers,blazers,Y,00
1629681,"Tillie, Killian",Killian Tillie,0,2020,2021,killian_tillie,killian_tillie,0,,,,,,Y,01
1630214,"Tillman, Xavier",Xavier Tillman,1,2020,2024,xavier_tillman,xavier_tillman,1610612738,Boston,Celtics,BOS,celtics,celtics,Y,01
1630225,"Todd, Isaiah",Isaiah Todd,0,2021,2022,isaiah_todd,isaiah_todd,0,,,,,,Y,01
201229,"Tolliver, Anthony",Anthony Tolliver,0,2008,2020,anthony_tolliver,anthony_tolliver,0,,,,,,Y,01
1642260,"Topic, Nikola",Nikola Topic,0,2024,2024,nikola_topic,nikola_topic,0,,,,,,N,00
1631210,"Toppin, Jacob",Jacob Toppin,1,2023,2024,jacob_toppin,jacob_toppin,1610612752,New York,Knicks,NYK,knicks,knicks,Y,11
1630167,"Toppin, Obi",Obi Toppin,1,2020,2024,obi_toppin,obi_toppin,1610612754,Indiana,Pacers,IND,pacers,pacers,Y,00
1629308,"Toscano-Anderson, Juan",Juan Toscano-Anderson,0,2019,2023,juan_toscano-anderson,juan_toscano-anderson,0,,,,,,Y,11
1626253,"Toupane, Axel",Axel Toupane,0,2015,2020,axel_toupane,axel_toupane,0,,,,,,Y,01
1626157,"Towns, Karl-Anthony",Karl-Anthony Towns,1,2015,2024,karl-anthony_towns,karl-anthony_towns,1610612750,Minnesota,Timberwolves,MIN,timberwolves,timberwolves,Y,00
1642422,"Traore, Armel",Armel Traore,0,2024,2024,tmp_armel_traore,armel_traore,0,,,,,,N,00
1629018,"Trent Jr., Gary",Gary Trent Jr.,1,2018,2024,gary_trent_jr,gary_trent_jr,1610612761,Toronto,Raptors,TOR,raptors,raptors,Y,01
1631131,"Tshiebwe, Oscar",Oscar Tshiebwe,1,2023,2024,oscar_tshiebwe,oscar_tshiebwe,1610612754,Indiana,Pacers,IND,pacers,pacers,Y,11
200782,"Tucker, P.J.",P.J. Tucker,1,2006,2024,pj_tucker,pj_tucker,1610612746,LA,Clippers,LAC,clippers,clippers,Y,01
1629730,"Tucker, Rayjon",Rayjon Tucker,0,2019,2021,rayjon_tucker,rayjon_tucker,0,,,,,,Y,01
1626167,"Turner, Myles",Myles Turner,1,2015,2024,myles_turner,myles_turner,1610612754,Indiana,Pacers,IND,pacers,pacers,Y,00
1641816,"Tyson, Hunter",Hunter Tyson,1,2023,2024,hunter_tyson,hunter_tyson,1610612743,Denver,Nuggets,DEN,nuggets,nuggets,Y,11
1642281,"Tyson, Jaylon",Jaylon Tyson,0,2024,2024,jaylon_tyson,jaylon_tyson,0,,,,,,N,00
1630649,"Umude, Stanley",Stanley Umude,1,2022,2024,stanley_umude,stanley_umude,1610612765,Detroit,Pistons,DET,pistons,pistons,Y,11
202685,"Valanciunas, Jonas",Jonas Valanciunas,1,2012,2024,jonas_valanciunas,jonas_valanciunas,1610612740,New Orleans,Pelicans,NOP,pelicans,pelicans,Y,00
